true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,,34.0,0.0,0.0
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,,444.0,0.0,0.0
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,,1593.0,0.0,0.0
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,,2485.0,0.0,0.0
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,,2062.0,0.0,0.0
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.6799356278902045,1648.0,2.0,0.0012135922330097086
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.38718824531044177,1290.0,22.0,0.017054263565891473
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.26550766056690317,896.0,71.0,0.07924107142857142
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.274780213044969,653.0,118.0,0.1807044410413476
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.16126436847076422,451.0,95.0,0.2106430155210643
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.3277857527742295,348.0,99.0,0.28448275862068967
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.3986584997515623,301.0,89.0,0.2956810631229236
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.43049535133048134,198.0,58.0,0.29292929292929293
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.5649835742825995,109.0,47.0,0.43119266055045874
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.7176144918882931,73.0,25.0,0.3424657534246575
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.31608169559227034,40.0,11.0,0.275
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.617020564090553,41.0,15.0,0.36585365853658536
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,,,,
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
